track_id,track_name,artist_name,main_artist,canonical_title,track_genre,popularity
2BEcap3xJtmiPaHKyfQi4e,nostálgico,rvssian;rauw alejandro;chris brown,rvssian,nostalgico,latin,80
2Bs4jQEGMycglOfWPBqrVG,steal my girl,one direction,one direction,steal my girl,pop,80
2DEZmgHKAvm41k4J3R2E9Y,safaera,bad bunny;jowell & randy;ñengo flow,bad bunny,safaera,latino,80
2K87XMYnUMqLcX3zvtAF4G,drag me down,one direction,one direction,drag me down,pop,80
2SabxRgV7VMc1LRHgw0HIo,nuts (feat. rainy bear),lil peep;rainy bear,lil peep,nuts,emo,80
2USlegnFJLrVLpoVfPimKB,thunder,gabry ponte;lum!x;prezioso,gabry ponte,thunder,dance,80
2V65y3PX4DkRhy1djlxd9p,don't you worry child - radio edit,swedish house mafia;john martin,swedish house mafia,don t you worry child,edm,80
2aibwv5hGXSgw7Yru8IYTO,snow (hey oh),red hot chili peppers,red hot chili peppers,snow,alt-rock,80
2iUmqdfGZcHIhS3b9E9EWq,everybody talks,neon trees,neon trees,everybody talks,alt-rock,80
2ihCaVdNZmnHZWt0fvAM7B,little talks,of monsters and men,of monsters,little talks,folk,80
2rxQMGVafnNaRaXlRMWPde,beautiful crazy,luke combs,luke combs,beautiful crazy,country,80
2xql0pid3EUwW38AsywxhV,reflections,the neighbourhood,the neighbourhood,reflections,alt-rock,80
30W8VKHrAZmHzObnwAoc1u,tus lágrimas,mora;sech,mora,tus lagrimas,latino,80
34xGLuxM0rkxhCVyMSqwJO,stolen dance,milky chance,milky chance,stolen dance,german,80
360Wr96ywrCQq4kTAJ8Pq6,pacify her,melanie martinez,melanie martinez,pacify her,electro,80
39shmbIHICJ2Wxnk1fPSdz,should i stay or should i go - remastered,the clash,the clash,should i stay or should i go,punk-rock,80
3L3G4XFQqtFe9a3azMacZ5,good looking,suki waterhouse,suki waterhouse,good looking,indie-pop,80
3SdTKo2uVsxFblQjpScoHy,stand by me,ben e. king,ben e. king,stand by me,r-n-b,80
3SlKme42qm1vWrkl3BrZmm,nos comemos vivos,maluma;chencho corleone,maluma,nos comemos vivos,latino,80
3XVBdLihbNbxUwZosxcGuJ,if i ain't got you,alicia keys,alicia keys,if i ain t got you,soul,80
3XYRV7ZSHqIRDG87DKTtry,permission to dance,bts,bts,permission to dance,k-pop,80
3XucsgiwXb8KPn9Csf9Zmu,ferrari - remix,james hype;miggy dela rosa;lazza,james hype,ferrari remix,deep-house,80
3di5hcvxxciiqwMH1jarhY,set fire to the rain,adele,adele,set fire to the rain,british,80
3fVnlF4pGqWI9flVENcT28,wildest dreams,taylor swift,taylor swift,wildest dreams,pop,80
3jfZ9M23l0L7RxzYMTgBTv,looking out for you,joy again,joy again,looking out for you,garage,80
3kcKlOkQQEPVwxwljbGJ5p,kernkraft 400 (a better day),topic;a7s,topic,kernkraft,edm,80
3yrSvpt2l1xhsV9Em88Pul,brown eyed girl,van morrison,van morrison,brown eyed girl,folk,80
3zkWCteF82vJwv0hRLba76,stitches,shawn mendes,shawn mendes,stitches,dance,80
3zksbXteOCeSusJ5Xltr3t,bubble gum,clairo,clairo,bubble gum,indie-pop,80
44AyOl4qVkzS48vBsbNXaC,can't help falling in love,elvis presley,elvis presley,can t help falling in love,rock-n-roll,80
4HYDUMY0xSpeBr0AMY9cUz,la curiosidad,jay wheeler;dj nelson;myke towers,jay wheeler,la curiosidad,latino,80
4LJhJ6DQS7NwE7UKtvcM52,what's my age again?,blink-182,blink-182,what s my age again,punk-rock,80
4RCWB3V8V0dignt99LZ8vH,hey there delilah,plain white t's,plain white t's,hey there delilah,rock,80
4VrWlk8IQxevMvERoX08iC,chandelier,sia,sia,chandelier,dance,80
4ZLzoOkj0MPWrTLvooIuaa,get you the moon (feat. snøw),kina;snøw,kina,get you the moon,sad,80
4a9tbd947vo9K8Vti9JwcI,boy with luv (feat. halsey),bts;halsey,bts,boy with luv,k-pop,80
4cOdK2wGLETKBW3PvgPWqT,never gonna give you up,rick astley,rick astley,never gonna give you up,disco,80
4m1mqQuy34Nzh0480VR364,incendeia,mc kevin o chris,mc kevin o chris,incendeia,funk,80
4sNG6zQBmtq7M8aeeKJRMQ,brazil,declan mckenna,declan mckenna,brazil,alt-rock,80
4wH4dJgrsxONID6KS2tDQM,maneater,nelly furtado,nelly furtado,maneater,latin,80
55n9yjI6qqXh5F2mYvUc2y,i don’t wanna live forever (fifty shades darker),zayn;taylor swift,zayn,i don t wanna forever,dance,80
57RA3JGafJm5zRtKJiKPIm,are you bored yet? (feat. clairo),wallows;clairo,wallows,are you bored yet,indie-pop,80
57iDDD9N9tTWe75x6qhStw,bitter sweet symphony,the verve,the verve,bitter sweet symphony,alt-rock,80
5902W4uHWzhtOff1UK7the,when i’m gone (with katy perry),alesso;katy perry,alesso,when i m gone,edm,80
59WN2psjkt1tyaxjspN8fp,killing in the name,rage against the machine,rage against the machine,killing in the name,alt-rock,80
5B60XFKzm8WsJTdVyt4u4I,luces de neón,myke towers,myke towers,luces de neon,latino,80
5BKKy9fIJL5uM9fz1SnqyP,chicago,michael jackson,michael jackson,chicago,soul,80
5DqdesEfbRyOlSS3Tf6c29,it's you,ali gatie,ali gatie,it s you,hip-hop,80
5OCJzvD7sykQEKHH7qAC3C,god is a woman,ariana grande,ariana grande,god is a woman,dance,80
5UBonaClAZVfzxJNn8nnhh,brown sleep noise,sleep miracle,sleep miracle,brown sleep noise,sleep,80
5W8YXBz9MTIDyrpYaCg2Ky,last resort,papa roach,papa roach,last resort,alt-rock,80
5ajjAnNRh8bxFvaVHzpPjh,reckless,madison beer,madison beer,reckless,electro,80
5fVZC9GiM4e8vu99W0Xf6J,how to save a life,the fray,the fray,how to save a life,piano,80
5hnyJvgoWiQUYZttV4wXy6,chasing cars,snow patrol,snow patrol,chasing cars,rock,80
5lfWrciYtohtIMVDVZd0Rf,"stay with me (with justin timberlake, halsey, & pharrell)",calvin harris;justin timberlake;halsey;pharrell williams,calvin harris,stay with me,electro,80
5ubvP9oKmxLUVq506fgLhk,stayin alive,bee gees,bee gees,stayin alive,disco,80
61mWefnWQOLf90gepjOCb3,duality,slipknot,slipknot,duality,alternative,80
62yJjFtgkhUrXktIoSjgP2,radioactive,imagine dragons,imagine dragons,radioactive,rock,80
63T7DJ1AFDD6Bn8VzG6JE8,"paint it, black",the rolling stones,the rolling stones,paint it black,british,80
63irPUP3xB74fHdw1Aw9zR,maniac,stray kids,stray kids,maniac,k-pop,80
64BbK9SFKH2jk86U3dGj2P,otherside,red hot chili peppers,red hot chili peppers,otherside,alt-rock,80
68EkhVWIeULhHxcbi1QhzK,world's smallest violin,ajr,ajr,world s smallest violin,rock,80
698ItKASDavgwZ3WjaWjtz,faded,alan walker,alan walker,faded,electro,80
69AIpwGNLxr4qS1X5ynx60,buy dirt,jordan davis;luke bryan,jordan davis,buy dirt,country,80
6FYfhKknpt05Om6YPcEYAg,we fell in love in october,girl in red,girl in red,we fell in love in october,indie-pop,80
6I2tqFhk8tq69iursYxuxd,hot,seventeen,seventeen,hot,k-pop,80
6N22FZs2ZhPBYi3b9XPajV,still don't know my name,labrinth,labrinth,still don t know my name,indie-pop,80
6NfrH0ANGmgBXyxgV2PeXt,la difícil,bad bunny,bad bunny,la dificil,latino,80
6QeYSvYqYUsfBzsApbjDHO,cigarettes out the window,tv girl,tv girl,cigarettes out the window,indie-pop,80
6TQS7URegxmcb8tTNpoXzi,"megham karukatha (from ""thiruchitrambalam"")",dhanush;anirudh ravichander,dhanush,megham karukatha,k-pop,80
6XHVuErjQ4XNm6nDPVCxVX,no guidance (feat. drake),chris brown;drake,chris brown,no guidance,dance,80
6Z165JvPnS8PYvGW8oLGLc,flowers,lauren spencer smith,lauren spencer smith,flowers,singer-songwriter,80
6ZOBP3NvffbU4SZcrnt1k6,kryptonite,3 doors down,3 doors down,kryptonite,alt-rock,80
6cx06DFPPHchuUAcTxznu9,head & heart (feat. mnek),joel corry;mnek,joel corry,head heart,edm,80
6h5PAsRni4IRlxWr6uDPTP,more than you know,axwell /\ ingrosso,axwell /,more than you know,dance,80
6habFhsOp2NvshLv26DqMb,despacito,luis fonsi;daddy yankee,luis fonsi,despacito,latin,80
6ifUES3keWjwXgae8pXI3o,me rehúso,danny ocean,danny ocean,me rehuso,latino,80
6jRq8gaZhMUyy5RclRPcAf,hot girl bummer,blackbear,blackbear,hot girl bummer,electro,80
751srcHf5tUqcEa9pRCQwP,tek it,cafuné,cafune,tek it,indie,80
76cy1WJvNGJTj78UqeA5zr,idgaf,dua lipa,dua lipa,idgaf,dance,80
77l75UICfUZK5k0G7WRGqg,traductor,tiago pzk;myke towers,tiago pzk,traductor,latino,80
7AFASza1mXqntmGtbxXprO,changes,xxxtentacion,xxxtentacion,changes,emo,80
7KwZNVEaqikRSBSpyhXK2j,hypnotize - 2014 remaster,the notorious b.i.g.,the notorious b.i.g.,hypnotize,hardcore,80
7MmrcXVA7A5zZ2CbDuGHNa,a mí,rels b,rels b,a mi,spanish,80
7eqoqGkKwgOaWNNHx90uEZ,nights,frank ocean,frank ocean,nights,soul,80
7hDVYcQq6MxkdJGweuCtl9,ocean eyes,billie eilish,billie eilish,ocean eyes,electro,80
7iXF2W9vKmDoGAhlHdpyIa,forgot about dre,dr. dre;eminem,dr. dre,forgot about dre,funk,80
7wMq5n8mYSKlQIGECKUgTX,hall of fame (feat. will.i.am),the script;will.i.am,the script,hall of fame,rock,80
7z84Fwf1R3Z2BwHCP620CI,this is why,paramore,paramore,this is why,emo,80
01TyFEZu6mHbffsVfxgrFn,show me how,men i trust,men i trust,show me how,indie-pop,79
05bfbizlM5AX6Mf1RRyMho,am remix,nio garcia;j balvin;bad bunny,nio garcia,am remix,latino,79
08bNPGLD8AhKpnnERrAc6G,friends,marshmello;anne-marie,marshmello,friends,dance,79
09gysnJpfQ3ublBmJDfcEC,sad girlz luv money remix (feat. kali uchis and moliy),amaarae;kali uchis;moliy,amaarae,sad girlz luv money remix,alternative,79
0Aqi7ArnBrGblW5T6p2jmD,falling,trevor daniel,trevor daniel,falling,pop,79
0Cy7wt6IlRfBPHXXjmZbcP,love me like you do,ellie goulding,ellie goulding,love me like you do,dance,79
0E9ZjEAyAwOXZ7wJC0PD33,in my mind,dynoro;gigi d'agostino,dynoro,in my mind,edm,79
0EpdLuptraYGFZ6J7HNSLc,las 12,ana mena;belinda,ana mena,las,spanish,79
0GO8y8jQk1PkHzS31d699N,tongue tied,grouplove,grouplove,tongue tied,alt-rock,79
0IGXY47K2ha3AHfX57wY1O,"deva deva (from ""brahmastra"")",pritam;arijit singh;amitabh bhattacharya;jonita gandhi,pritam,deva deva,indian,79
0SqqAgdovOE24BzxIClpjw,yo perreo sola,bad bunny,bad bunny,yo perreo sola,latino,79
0cGG2EouYCEEC3xfa0tDFV,tainted love,soft cell,soft cell,tainted love,synth-pop,79
0eu4C55hL6x29mmeAjytzC,life goes on,oliver tree,oliver tree,life goes on,alternative,79
0gCPvo1GkbtPhMqg5Gbx1K,vuelve,daddy yankee;bad bunny,daddy yankee,vuelve,latino,79
0k2GOhqsrxDTAbFFSdNJjT,temperature,sean paul,sean paul,temperature,dance,79
116H0KvKr2Zl4RPuVBruDO,mia (feat. drake),bad bunny;drake,bad bunny,mia,latin,79
11LmqTE2naFULdEP94AUBa,heart-shaped box,nirvana,nirvana,heart shaped box,alt-rock,79
11kDth1aKUEUMq9r1pqyds,5% tint,travis scott,travis scott,5 tint,house,79
18uwL0vNUanqZH0ro2QcOP,comethru,jeremy zucker,jeremy zucker,comethru,electro,79
1BncfTJAWxrsxyT9culBrj,experience,ludovico einaudi;daniel hope;i virtuosi italiani,ludovico einaudi,experience,ambient,79
1FlL8ycld6uVDDyhV7P5FA,cúrame,rauw alejandro,rauw alejandro,curame,latino,79
1G391cbiT3v3Cywg8T7DM1,scar tissue,red hot chili peppers,red hot chili peppers,scar tissue,alt-rock,79
1HvTxgCj0mTzQlEo0zLvFb,in my head,lil tjay,lil tjay,in my head,r-n-b,79
1JLn8RhQzHz3qDqsChcmBl,i want to know what love is - 1999 remaster,foreigner,foreigner,i want to know what love is,hard-rock,79
1K3LRUEcUz5FMtPYyg0F45,ho hey,the lumineers,the lumineers,ho hey,folk,79
1LzNfuep1bnAUR9skqdHCK,fade into you,mazzy star,mazzy star,fade into you,alt-rock,79
1Nr46gjiP50uPsz30gYhAd,"thenmozhi (from ""thiruchitrambalam"")",santhosh narayanan;anirudh ravichander,santhosh narayanan,thenmozhi,pop-film,79
1QEEqeFIZktqIpPI4jSVSF,more than a feeling,boston,boston,more than a feeling,country,79
1k1Bqnv2R0uJXQN4u6LKYt,ain't no sunshine,bill withers,bill withers,ain t no sunshine,funk,79
1oen3GpTcA486fTHaT7neg,forever 1,girls' generation,girls' generation,forever 1,k-pop,79
1oew3nFNY3vMacJAsvry0S,me and my broken heart,rixton,rixton,me and my broken heart,dance,79
1v1oIWf2Xgh54kIWuKsDf6,runaway,aurora,aurora,runaway,pop,79
1v7L65Lzy0j0vdpRjJewt1,"lose yourself - from ""8 mile"" soundtrack",eminem,eminem,lose yourself from 8 mile soundtrack,hip-hop,79
20I8RduZC2PWMWTDCZuuAN,take me out,franz ferdinand,franz ferdinand,take me out,alt-rock,79
23L5CiUhw2jV1OIMwthR3S,in the name of love,martin garrix;bebe rexha,martin garrix,in the name of love,dance,79
26wLOs3ZuHJa2Ihhx6QIE6,teeth,5 seconds of summer,5 seconds of summer,teeth,dance,79
2Cd9iWfcOpGDHLz6tVA3G4,waka waka (this time for africa) [the official 2010 fifa world cup (tm) song] (feat. freshlyground),shakira;freshlyground,shakira,waka waka,dance,79
2FSGUA0gFgGeQdprjtGM2M,el makinon,karol g;mariah angeliq,karol g,el makinon,reggaeton,79
2IVsRhKrx8hlQBOWy4qebo,mr loverman,ricky montgomery,ricky montgomery,mr loverman,indie-pop,79
2Ih217RCGAmyQR68Nn7Cqo,you know how we do it,ice cube,ice cube,you know how we do it,funk,79
2LMkwUfqC6S6s6qDVlEuzV,white ferrari,frank ocean,frank ocean,white ferrari,soul,79
2RsAajgo0g7bMCHxwH3Sk0,come as you are,nirvana,nirvana,come as you are,alt-rock,79
2YpeDb67231RjR0MgVLzsG,old town road - remix,lil nas x;billy ray cyrus,lil nas x,old town road remix,hip-hop,79
2aI21FnmY7TJVKeMaoQZ0t,say it right,nelly furtado,nelly furtado,say it right,latin,79
2cYqizR4lgvp4Qu6IQ3qGN,butterfly effect,travis scott,travis scott,butterfly effect,house,79
2fuCquhmrzHpu5xcA1ci9x,under pressure - remastered 2011,queen;david bowie,queen,under pressure,rock,79
2g8HN35AnVGIk7B8yMucww,big poppa - 2005 remaster,the notorious b.i.g.,the notorious b.i.g.,big poppa,hardcore,79
2ixsaeFioXJmMgkkbd4uj1,budapest,george ezra,george ezra,budapest,folk,79
2tznHmp70DxMyr2XhWLOW0,cigarette daydreams,cage the elephant,cage the elephant,cigarette daydreams,blues,79
2x8evxqUlF0eRabbW2JBJd,fluorescent adolescent,arctic monkeys,arctic monkeys,fluorescent adolescent,garage,79
38zsOOcu31XbbYj9BIPUF1,your song,elton john,elton john,your song,piano,79
3C0nOe05EIt1390bVABLyN,on the floor,jennifer lopez;pitbull,jennifer lopez,on the floor,dance,79
3DamFFqW32WihKkTVlwTYQ,fireflies,owl city,owl city,fireflies,indie-pop,79
3Dv1eDb0MEgF93GpLXlucZ,say so,doja cat,doja cat,say so,dance,79
3Ofmpyhv5UAQ70mENzB277,astronaut in the ocean,masked wolf,masked wolf,astronaut in the ocean,hip-hop,79
3WkibOpDF7cQ5xntM1epyf,it wasn't me,shaggy;rik rok,shaggy,it wasn t me,reggae,79
3XjN0mvFkQp1FMVM9Ro5hm,rumbatón,daddy yankee,daddy yankee,rumbaton,latino,79
3YBZIN3rekqsKxbJc9FZko,paradise city,guns n' roses,guns n' roses,paradise city,hard-rock,79
3Zwu2K0Qa5sT6teCCHPShP,thnks fr th mmrs,fall out boy,fall out boy,thnks fr th mmrs,emo,79
3cfOd4CMv2snFaKAnMdnvK,all star,smash mouth,smash mouth,all star,alt-rock,79
3e7sxremeOE3wTySiOhGiP,dusk till dawn (feat. sia) - radio edit,zayn;sia,zayn,dusk till dawn,pop,79
3i7qScF9Oyp31O9bAutJez,mallipoo,a.r. rahman;madhushree,a.r. rahman,mallipoo,pop-film,79
3ia3dJETSOllPsv3LJkE35,california love - original version,2pac;roger;dr. dre,2pac,california love,funk,79
3koCCeSaVUyrRo3N2gHrd8,let's groove,"earth, wind & fire",earth,let s groove,disco,79
3nEHrvNNtgLv9rneTAYVr4,heaven takes you home (feat. connie constance),swedish house mafia;connie constance,swedish house mafia,heaven takes you home,edm,79
3ovjw5HZZv43SxTwApooCM,wind of change,scorpions,scorpions,wind of change,german,79
3sslYZcFKtUvIEWN9lADgr,first love / late spring,mitski,mitski,first love late spring,indie-pop,79
3yWF3DqFBNLvf7s4C7mKUm,renegade,aaryan shah,aaryan shah,renegade,soul,79
3zHq9ouUJQFQRf3cm1rRLu,"love me like you do - from ""fifty shades of grey""",ellie goulding,ellie goulding,love me like you do from fifty shades of grey,dance,79
45ROR8UMn60YEVQnDy0uVF,juliet,cavetown,cavetown,juliet,indie-pop,79
4DpNNXFMMxQEKl7r0ykkWA,play date,melanie martinez,melanie martinez,play date,electro,79
4IhKLu7Vk3j2TLmnFPl6To,water fountain,alec benjamin,alec benjamin,water fountain,electro,79
4JiEyzf0Md7KEFFGWDDdCr,knockin' on heaven's door,guns n' roses,guns n' roses,knockin on heaven s door,hard-rock,79
4QtiVmuA88tPQiCOHZuQ5b,"1, 2, 3 (feat. jason derulo & de la ghetto)",sofía reyes;jason derulo;de la ghetto,sofia reyes,1 2 3,dance,79
4RAR8g8fZNB106ezUurnE0,dancing feet (feat. dnce),kygo;dnce,kygo,dancing feet,edm,79
4U45aEWtQhrm8A5mxPaFZ7,vienna,billy joel,billy joel,vienna,folk,79
4UKCKdYiLN6IMA5ZESUTL7,the remedy for a broken heart (why am i so in love),xxxtentacion,xxxtentacion,the remedy for a broken heart,emo,79
4pbJqGIASGPr0ZpGpnWkDn,we will rock you - remastered 2011,queen,queen,we will rock you,rock,79
4qGr8HmRjhdRoUCnLf82eM,pantera,rvfv;duki,rvfv,pantera,latino,79
4qbEaaJ29p32GI8EWQmm6R,dumb dumb,mazie,mazie,dumb dumb,indie-pop,79
4y1LsJpmMti1PfRQV9AWWe,girls just want to have fun,cyndi lauper,cyndi lauper,girls just want to have fun,disco,79
51NFxnQvaosfDDutk0tams,bellyache,billie eilish,billie eilish,bellyache,electro,79
58q2HKrzhC3ozto2nDdN4z,i like it,cardi b;bad bunny;j balvin,cardi b,i like it,dance,79
5CQ30WqJwcep0pYcV4AMNc,stairway to heaven - remaster,led zeppelin,led zeppelin,stairway to heaven,hard-rock,79
5DxXgozhkPLgrbKFY91w0c,vete,bad bunny,bad bunny,vete,latino,79
5FVbvttjEvQ8r2BgUcJgNg,life goes on,bts,bts,life goes on,k-pop,79
5Hroj5K7vLpIG4FNCRIjbP,best day of my life,american authors,american authors,best day of my life,indie-pop,79
5K6Ssv4Z3zRvxt0P6EKUAP,heartbreak anthem (with david guetta & little mix),galantis;david guetta;little mix,galantis,heartbreak anthem,edm,79
5NORWMFC27ywGSZxi8uquP,ophelia,the lumineers,the lumineers,ophelia,folk,79
5UqCQaDshqbIk3pkhy4Pjg,levels - radio edit,avicii,avicii,levels,edm,79
5YaskwnGDZFDRipaqzbwQx,your love (9pm),atb;topic;a7s,atb,your love,german,79
5ZduaRci3iNUiDfJbBfAaf,give it to me - full vocal mix,matt sassari,matt sassari,give it to me full vocal,french,79
5g9lS8deSIxItFBmZRC4vN,ambitionz az a ridah,2pac,2pac,ambitionz az a ridah,funk,79
5k38wzpLb15YgncyWdTZE4,him & i (with halsey),g-eazy;halsey,g-eazy,him i,hip-hop,79
5kqNIqFjijuzvVLhuY9B8j,la zona,bad bunny,bad bunny,la zona,latino,79
5r5cp9IpziiIsR6b93vcnQ,walking on a dream,empire of the sun,empire of the sun,walking on a dream,alt-rock,79
5ruzrDWcT0vuJIOMW7gMnW,the adults are talking,the strokes,the strokes,the adults are talking,alt-rock,79
5w9c2J52mkdntKOmRLeM2m,con calma,daddy yankee;snow,daddy yankee,con calma,latin,79
5wQnmLuC1W7ATsArWACrgW,welcome to the black parade,my chemical romance,my chemical romance,welcome to the black parade,emo,79
5yDL13y5giogKs2fSNf7sj,glad you came,the wanted,the wanted,glad you came,rock,79
5zA8vzDGqPl2AzZkEYQGKh,uptown girl,billy joel,billy joel,uptown girl,folk,79
6FZDfxM3a3UCqtzo5pxSLZ,without me,halsey,halsey,without me,dance,79
6IBcOGPsniK3Pso1wHIhew,forever after all,luke combs,luke combs,forever after all,country,79
6JUMswocQ7Hp46kj9kyljT,xq te pones así,feid;yandel,feid,xq te pones asi,latino,79
6Nle9hKrkL1wQpwNfEkxjh,chanel,frank ocean,frank ocean,chanel,soul,79
6O5TrlFWTYvznd9fMC0VvU,when we were young,adele,adele,when we were young,british,79
6OZwia8loN0aPS0vTvsBjR,tout va bien (feat. ninho & naps),alonzo;ninho;naps,alonzo,tout va bien,french,79
6PrB4KpvuoYWtwjPC5a44S,balader,soolking;niska,soolking,balader,french,79
6ZYxNjuAU9Vy3VtF6W1dtE,we rollin,shubh,shubh,we rollin,hip-hop,79
6ft4hAq6yde8jPZY2i5zLr,paradise (feat. dermot kennedy),meduza;dermot kennedy,meduza,paradise,edm,79
6ic8OlLUNEATToEFU3xmaH,gimme more,britney spears,britney spears,gimme more,dance,79
6nTiIhLmQ3FWhvrGafw2zj,american idiot,green day,green day,american idiot,punk,79
6vFsBXYczYsP0H3lgunZOm,cloud 9,beach bunny,beach bunny,cloud 9,indie-pop,79
704LUEih663hiE3CnyUrFW,sejodioto,karol g,karol g,sejodioto,reggaeton,79
745H5CctFr12Mo7cqa1BMH,my girl,the temptations,the temptations,my girl,funk,79
78qd8dvwea0Gosb6Fe6j3k,boss bitch,doja cat,doja cat,boss bitch,dance,79
7ArVzlFsFsQXNseVXmdOyk,nvmd,denise julia,denise julia,nvmd,chill,79
7D7e6hm2LiNd6nLuJF6K9Q,hex,80purppp,80purppp,hex,chill,79
7MmG8p0F9N3C4AXdK6o6Eb,outside (feat. ellie goulding),calvin harris;ellie goulding,calvin harris,outside,electro,79
7eB1V5LvAdxCc7brfGhRRo,watch,billie eilish,billie eilish,watch,electro,79
7fYRg3CEbk6rNCuzNzMT06,potion (with dua lipa & young thug),calvin harris;dua lipa;young thug,calvin harris,potion,electro,79
7n2FZQsaLb7ZRfRPfEeIvr,eleven,ive,ive,eleven,k-pop,79
7t2bFihaDvhIrd2gn2CWJO,"or nah (feat. the weeknd, wiz khalifa & dj mustard) - remix",ty dolla $ign;the weeknd;wiz khalifa;mustard,ty dolla $ign,or nah remix,soul,79
7wCmS9TTVUcIhRalDYFgPy,where is my mind? - remastered,pixies,pixies,where is my mind,alt-rock,79
7x8dCjCr0x6x2lXKujYD34,the pretender,foo fighters,foo fighters,the pretender,alt-rock,79
017PF4Q3l4DBUiWoXk4OWT,break my heart,dua lipa,dua lipa,break my heart,dance,78
0ClPIeT6MSgfSgQ9ZrJbAq,cheating on you,charlie puth,charlie puth,cheating on you,dance,78
0DuWDLjriRPjDRoPgaCslY,love in the dark,adele,adele,love in the dark,british,78
0PDUDa38GO8lMxLCRc4lL1,pillowtalk,zayn,zayn,pillowtalk,dance,78
0RLLvYBopDwooCyvnTwgYu,f.n,lil tjay,lil tjay,f n,r-n-b,78
0S0vWvyZ6Rc79TXkWxT9QA,save that shit,lil peep,lil peep,save that shit,emo,78
0SpkyS1Q4MD8GaVcP5YjT4,sunsetz,cigarettes after sex,cigarettes after sex,sunsetz,ambient,78
0ZUo4YjG4saFnEJhdWp9Bt,before he cheats,carrie underwood,carrie underwood,before he cheats,country,78
0kYMwaQWABTkFff8AZjmYI,hayloft ii,mother mother,mother mother,hayloft ii,indie,78
0lUSd7TCG8srh6HpIAEIWL,power,little mix,little mix,power,dance,78
0oA9wBGDY4uyILLg4GymWP,tom's diner,annenmaykantereit;giant rooks,annenmaykantereit,tom s diner,german,78
0q6LuUqGLUiCPP1cbdwFs3,on melancholy hill,gorillaz,gorillaz,on melancholy hill,alternative,78
0uBdQzKghx88d2Lp8SLFKJ,i'm in love with you,the 1975,the 1975,i m in love with you,alt-rock,78
0vf2eBw2inhl8y61cYQMv2,devil town,cavetown,cavetown,devil town,indie-pop,78
0wI7QkCcs8FUQE1OkXUIqd,scars to your beautiful,alessia cara,alessia cara,scars to your beautiful,dance,78
0y1QJc3SJVPKJ1OvFmFqe6,way down we go,kaleo,kaleo,way down we go,alt-rock,78
0z3bi63SNZ5ylyHOzb81Uq,petete,gambi,gambi,petete,french,78
10Nmj3JCNoMeBQ87uw5j8k,dani california,red hot chili peppers,red hot chili peppers,dani california,alt-rock,78
1170VohRSx6GwE6QDCHPPH,kilby girl,the backseat lovers,the backseat lovers,kilby girl,indie-pop,78
1AdYZ6X00nXmO613Y7GJOl,i miss you,blink-182,blink-182,i miss you,punk,78
1BkY0N8ChFk2mdLbAUu8ZK,pass the dutchie,musical youth,musical youth,pass the dutchie,reggae,78
1FTSo4v6BOZH9QxKc3MbVM,song 2 - 2012 remaster,blur,blur,song 2,alt-rock,78
1FWsomP9StpCcXNWmJk8Cl,k.,cigarettes after sex,cigarettes after sex,k,ambient,78
1HsSIPLTQT354yJcQGfEY3,good boy gone bad,tomorrow x together,tomorrow,good boy gone bad,k-pop,78
1IIKrJVP1C9N7iPtG6eOsK,go crazy,chris brown;young thug,chris brown,go crazy,dance,78
1KixkQVDUHggZMU9dUobgm,my head & my heart,ava max,ava max,my head my heart,dance,78
1MqzIgGsHP4cNjPboevsfq,tourner dans le vide,indila,indila,tourner dans le vide,french,78
1V6gIisPpYqgFeWbMLI0bA,heart attack,demi lovato,demi lovato,heart attack,dance,78
1Wrzhfa5bNlqvsnCztz190,devuélveme a mi chica,hombres g,hombres g,devuelveme a mi chica,spanish,78
1brnLTvarI9D1hLP6z2Ar8,thank god,kane brown;katelyn brown,kane brown,thank god,country,78
1dfsPqH09vnzUWEOsN98Ex,28 reasons,seulgi,seulgi,reasons,k-pop,78
1dg3qy5DjoJodawfOCgrTP,run it up (feat. offset & moneybagg yo),lil tjay;offset;moneybagg yo,lil tjay,run it up,r-n-b,78
1i6N76fftMZhijOzFQ5ZtL,psycho killer - 2005 remaster,talking heads,talking heads,psycho killer,funk,78
1jJci4qxiYcOHhQR247rEU,kids,mgmt,mgmt,kids,alt-rock,78
1kPpge9JDLpcj15qgrPbYX,good time,owl city;carly rae jepsen,owl city,good time,indie-pop,78
1qRA5BS78u3gME0loMl9AA,for what it's worth,buffalo springfield,buffalo springfield,for what it s worth,blues,78
1rIKgCH4H52lrvDcz50hS8,lush life,zara larsson,zara larsson,lush life,dance,78
1wb4P4F0sxAQ2KXrRvsx6n,you're still the one,shania twain,shania twain,you re still the one,country,78
21hB8x6QTEsTfIDENPcyXm,the happiest girl,blackpink,blackpink,the happiest girl,k-pop,78
22UDw8rSfLbUsaAGTXQ4Z8,american boy,estelle;kanye west,estelle,american boy,soul,78
27SdWb2rFzO6GWiYDBTD9j,cheap thrills,sia,sia,cheap thrills,dance,78
27rdGxbavYJeBphck5MZAF,nothing breaks like a heart (feat. miley cyrus),mark ronson;miley cyrus,mark ronson,nothing breaks like a heart,dance,78
29zZmiBDLykYYTj7RN6VhV,tennessee orange,megan moroney,megan moroney,tennessee orange,country,78
2Cdvbe2G4hZsnhNMKyGrie,i love rock 'n roll,joan jett & the blackhearts,joan jett,i love rock n roll,punk,78
2Dzzhb1oV5ckgOjWZLraIB,overdose,なとり,なとり,overdose,j-pop,78
